,Unnamed: 0.1,Unnamed: 0,Frame,id,xmin,xmax,ymin,ymax,Predictions kNN=16,Predictions RF,Predictions SVM
15748,15748,15748,12973,0370e9ea-168d-4a39-a71b-894d1c7bff48,1912,1915,120,126,1,1,1
15749,15749,15749,12973,f6393f4b-6a87-4f10-a368-1da54131177a,32,44,107,125,1,1,1
15750,15750,15750,12973,96f9e0c3-dadf-4920-8a12-6f8671231671,407,413,56,62,1,1,1
15751,15751,15751,12973,51042a72-848d-4a30-990d-8c225558b331,1629,1638,23,35,1,1,1
15752,15752,15752,12973,e3b8c4c9-1bfb-4099-8ea2-e7607d59fd7e,1780,1783,24,27,1,1,1
15753,15753,15753,12973,5bacf87b-a81b-48b0-b472-aed1f9d7d02d,360,366,23,29,1,1,1
15754,15754,15754,12973,b82b1478-b596-4394-9b87-91613a59636a,442,472,3,66,1,1,1
15755,15755,15755,12973,7c5e962f-3a21-4661-a2da-32b706ac5ebc,386,449,-9,78,1,1,0
15756,15756,15756,12973,f9c71548-e0a1-4b7f-a9a6-f53630a546b3,1910,1919,15,27,1,1,1
15757,15757,15757,12973,f9c71548-e0a1-4b7f-a9a6-f53630a546b3,404,461,-5,67,1,1,0
15758,15758,15758,12973,f9c71548-e0a1-4b7f-a9a6-f53630a546b3,1775,1781,7,13,1,1,1
15759,15759,15759,12973,f9c71548-e0a1-4b7f-a9a6-f53630a546b3,43,49,4,10,1,1,1
15760,15760,15760,12973,f9c71548-e0a1-4b7f-a9a6-f53630a546b3,1771,1810,-25,62,1,1,0
15761,15761,15761,12973,f9c71548-e0a1-4b7f-a9a6-f53630a546b3,1773,1791,-4,8,1,1,0
15762,15762,15762,12973,f9c71548-e0a1-4b7f-a9a6-f53630a546b3,1768,1780,-7,14,1,1,0
15763,15763,15763,12973,f8eae6b9-267e-4736-9929-30511bef1ba8,1603,1624,-5,10,1,1,0
15764,15764,15764,12973,f8eae6b9-267e-4736-9929-30511bef1ba8,1292,1316,-4,8,1,1,0
15765,15765,15765,12973,f8eae6b9-267e-4736-9929-30511bef1ba8,1229,1262,-8,16,1,1,0
15766,15766,15766,12973,f8eae6b9-267e-4736-9929-30511bef1ba8,1056,1068,-3,6,1,1,0
15767,15767,15767,12973,f8eae6b9-267e-4736-9929-30511bef1ba8,983,998,-4,8,1,1,0
15768,15768,15768,12973,3e710d3c-cb36-45ea-9580-d230f87ea22a,896,908,-7,14,1,1,0
15769,15769,15769,12973,dc351e1f-d671-403c-8791-6979df8b55e0,636,660,-11,22,1,1,0
15770,15770,15770,12973,bc357549-5fad-4b6e-be02-f42cfb7c8f10,381,510,-20,40,1,1,0
15771,15771,15771,12973,00f379df-adb4-4140-b2de-5f3e0e4aec8a,399,438,-16,32,1,1,0
15772,15772,15772,12973,00f379df-adb4-4140-b2de-5f3e0e4aec8a,186,195,-3,6,1,1,0
15773,15773,15773,12973,00f379df-adb4-4140-b2de-5f3e0e4aec8a,-1920,3840,-1080,2160,1,1,1
15774,15774,15774,12975,00f379df-adb4-4140-b2de-5f3e0e4aec8a,1252,1264,1074,1083,1,1,1
15775,15775,15775,12975,00f379df-adb4-4140-b2de-5f3e0e4aec8a,1246,1255,1074,1083,1,1,1
15776,15776,15776,12975,00f379df-adb4-4140-b2de-5f3e0e4aec8a,1535,1544,1072,1084,1,1,1
15777,15777,15777,12975,56bed31a-029e-43c8-86bd-27ae83770047,1712,1760,1066,1087,1,1,1
15778,15778,15778,12975,56bed31a-029e-43c8-86bd-27ae83770047,67,73,1069,1078,1,1,1
15779,15779,15779,12975,56bed31a-029e-43c8-86bd-27ae83770047,973,1027,1062,1089,1,1,1
15780,15780,15780,12975,56bed31a-029e-43c8-86bd-27ae83770047,1292,1340,1058,1091,1,1,1
15781,15781,15781,12975,fc9bb99a-b9f0-4145-9367-5253ef9fb3f9,60,72,1060,1075,1,1,1
15782,15782,15782,12975,fc9bb99a-b9f0-4145-9367-5253ef9fb3f9,1521,1578,1040,1100,1,1,1
15783,15783,15783,12975,b1ad674c-a8f8-4deb-906d-5b69fef98c50,1656,1749,1032,1104,1,1,1
15784,15784,15784,12975,b1ad674c-a8f8-4deb-906d-5b69fef98c50,139,151,1046,1055,1,1,1
15785,15785,15785,12975,b1ad674c-a8f8-4deb-906d-5b69fef98c50,-28,56,1016,1112,1,1,0
15786,15786,15786,12975,fc9bb99a-b9f0-4145-9367-5253ef9fb3f9,-2,4,1026,1032,1,1,0
15787,15787,15787,12975,ec154469-c003-4b25-8d74-f59af1264c60,14,29,998,1013,1,1,1
15788,15788,15788,12975,70615340-c674-4c04-b053-e5f4f9d916e0,1854,1935,904,1006,1,1,1
15789,15789,15789,12975,f976ad9a-10fe-403c-8ac0-393ad39f42e7,1832,1964,886,979,1,1,1
15790,15790,15790,12975,f976ad9a-10fe-403c-8ac0-393ad39f42e7,1902,1929,890,956,1,1,1
15791,15791,15791,12975,f976ad9a-10fe-403c-8ac0-393ad39f42e7,-4,8,892,916,1,1,0
15792,15792,15792,12975,f976ad9a-10fe-403c-8ac0-393ad39f42e7,-10,20,860,911,1,1,0
15793,15793,15793,12975,f976ad9a-10fe-403c-8ac0-393ad39f42e7,1912,1924,852,888,1,1,1
15794,15794,15794,12975,f976ad9a-10fe-403c-8ac0-393ad39f42e7,21,24,821,824,1,1,1
15795,15795,15795,12975,f976ad9a-10fe-403c-8ac0-393ad39f42e7,1918,1921,772,775,1,1,1
15796,15796,15796,12975,f976ad9a-10fe-403c-8ac0-393ad39f42e7,1912,1924,690,708,1,1,1
15797,15797,15797,12975,f976ad9a-10fe-403c-8ac0-393ad39f42e7,-3,6,606,624,1,1,0
15798,15798,15798,12975,f976ad9a-10fe-403c-8ac0-393ad39f42e7,-15,30,577,622,1,1,0
15799,15799,15799,12975,93987e34-edd7-44db-8144-614c19d6d844,25,28,569,572,1,1,1
15800,15800,15800,12975,28ed3560-4e47-4e46-a174-c7b23eb88928,-2,22,555,582,1,1,0
15801,15801,15801,12975,c34f2c0a-da4d-4be0-bd98-9b2cc2b77024,-8,16,466,487,1,1,0
15802,15802,15802,12975,a8e138d9-4ff4-4873-bb91-af157ebe5f54,30,42,439,445,1,1,1
15803,15803,15803,12975,a2865584-f486-4918-b60a-10068390279d,5,8,439,445,1,1,1
15804,15804,15804,12975,2a568677-6ee6-4a4c-9b5f-11ef5ab69d2a,-4,8,416,440,1,1,0
15805,15805,15805,12975,3a8a7203-94dc-4bf6-937c-9d43598dea45,31,37,407,413,1,1,1
15806,15806,15806,12975,fdedf33b-95f0-4271-89d1-ada8625a8f26,15,21,387,393,1,1,1
15807,15807,15807,12975,d602f753-3be9-4bd6-b5e7-a07790922dbf,7,49,360,423,1,1,1
15808,15808,15808,12975,b98bbd11-88d0-4d04-ae63-44ddc2f63451,-12,24,369,396,1,1,0
15809,15809,15809,12975,b98bbd11-88d0-4d04-ae63-44ddc2f63451,-5,10,362,380,1,1,0
15810,15810,15810,12975,b98bbd11-88d0-4d04-ae63-44ddc2f63451,1897,1921,356,380,1,1,1
15811,15811,15811,12975,b98bbd11-88d0-4d04-ae63-44ddc2f63451,1912,1924,354,369,1,1,1
15812,15812,15812,12975,b98bbd11-88d0-4d04-ae63-44ddc2f63451,1851,1941,321,402,1,1,1
15813,15813,15813,12975,b98bbd11-88d0-4d04-ae63-44ddc2f63451,1894,1903,339,348,1,1,1
15814,15814,15814,12975,b98bbd11-88d0-4d04-ae63-44ddc2f63451,3,33,292,304,1,1,1
15815,15815,15815,12975,b98bbd11-88d0-4d04-ae63-44ddc2f63451,43,49,244,247,1,1,1
15816,15816,15816,12975,b98bbd11-88d0-4d04-ae63-44ddc2f63451,9,42,240,252,1,1,1
15817,15817,15817,12975,b98bbd11-88d0-4d04-ae63-44ddc2f63451,51,57,239,245,1,1,1
15818,15818,15818,12975,1b42e5b7-6177-44eb-8eea-267c8d76397a,1910,1916,215,221,1,1,1
15819,15819,15819,12975,7396c64f-4ce1-402b-a0d6-db33824957fd,69,72,136,139,1,1,1
15820,15820,15820,12975,a0c1b2e5-ae13-4689-b175-27bca1de1228,1912,1915,120,126,1,1,1
15821,15821,15821,12975,b58a2339-9555-44e9-833c-8f38cdf9f576,32,44,107,125,1,1,1
15822,15822,15822,12975,d1f721d9-764c-4686-a37e-47b77719594e,7,31,60,96,1,1,1
15823,15823,15823,12975,89c557a4-e95b-45de-b41b-3ca5be0ea826,1891,1897,59,65,1,1,1
15824,15824,15824,12975,77f7090d-f992-4ab1-b972-cdb8d11336e2,1629,1638,23,35,1,1,1
15825,15825,15825,12975,d9fd9bc9-0424-43ac-9375-55d0d3a47832,360,366,23,29,1,1,1
15826,15826,15826,12975,b197deb4-59c6-47e9-b84b-aa425014b0b3,1910,1919,15,27,1,1,1
15827,15827,15827,12975,da4b58b1-b5c4-4e63-9f85-974b6bc15556,1585,1651,-13,59,1,1,0
15828,15828,15828,12975,a6b47139-e9b1-4cf7-9568-5807282537db,1775,1781,7,13,1,1,1
15829,15829,15829,12975,e83cf254-7c33-4576-accc-737f0fa69045,1773,1791,-4,8,1,1,0
15830,15830,15830,12975,8e3bf74e-b43e-4ff5-b1ab-201835c7d8c7,1768,1780,-7,14,1,1,0
15831,15831,15831,12975,8e3bf74e-b43e-4ff5-b1ab-201835c7d8c7,1603,1624,-5,10,1,1,0
15832,15832,15832,12975,a6b47139-e9b1-4cf7-9568-5807282537db,1565,1631,-21,42,1,1,0
15833,15833,15833,12975,a6b47139-e9b1-4cf7-9568-5807282537db,1294,1312,-3,6,1,1,0
15834,15834,15834,12975,a6b47139-e9b1-4cf7-9568-5807282537db,1229,1262,-8,16,1,1,0
15835,15835,15835,12975,a6b47139-e9b1-4cf7-9568-5807282537db,896,908,-7,14,1,1,0
15836,15836,15836,12975,6f189b64-3383-4e8f-bff3-fc1ca7cd2d68,399,438,-16,32,1,1,0
15837,15837,15837,12975,e6f37dcf-6d95-4087-a634-be7850c4ca8b,186,195,-3,6,1,1,0
15838,15838,15838,12975,115eb812-8536-4007-bc4d-4f58d1622830,-1920,3840,-1080,2160,1,1,1
15839,15839,15839,12977,2c91f5a6-b2cc-4410-b7c0-a7c1343b2a45,1869,1881,1074,1083,1,1,1
15840,15840,15840,12977,a5356314-84fa-401c-a966-0374c45e675d,1640,1652,1074,1083,1,1,1
15841,15841,15841,12977,9c583580-8cb0-468a-b178-233ef2d9de5e,1628,1640,1074,1083,1,1,1
15842,15842,15842,12977,a61a7783-3627-454b-a1f3-14449243d64d,1535,1544,1074,1083,1,1,1
15843,15843,15843,12977,49122bce-e40b-4600-8b8f-c68809130b0a,272,284,1074,1083,1,1,1
15844,15844,15844,12977,380848d3-b9b3-4622-82f2-ed63e760aed8,971,986,1072,1084,1,1,1
15845,15845,15845,12977,b5b4f3bd-566e-4e90-8680-20afac335966,67,73,1069,1078,1,1,1
15846,15846,15846,12977,21a9986d-8db3-42a1-82b4-2519eddce0e3,60,72,1060,1075,1,1,1
15847,15847,15847,12977,21a9986d-8db3-42a1-82b4-2519eddce0e3,1570,1591,1050,1071,1,1,1
15848,15848,15848,12977,21a9986d-8db3-42a1-82b4-2519eddce0e3,1880,1940,1040,1088,1,1,1
15849,15849,15849,12977,21a9986d-8db3-42a1-82b4-2519eddce0e3,1581,1596,1049,1058,1,1,1
15850,15850,15850,12977,21a9986d-8db3-42a1-82b4-2519eddce0e3,139,151,1046,1055,1,1,1
15851,15851,15851,12977,21a9986d-8db3-42a1-82b4-2519eddce0e3,14,29,998,1013,1,1,1
15852,15852,15852,12977,a17455c1-2b2d-411f-9ee5-1c9d8dfaba9d,1870,1915,924,942,1,1,1
15853,15853,15853,12977,a17455c1-2b2d-411f-9ee5-1c9d8dfaba9d,1832,1964,876,984,1,1,1
15854,15854,15854,12977,a17455c1-2b2d-411f-9ee5-1c9d8dfaba9d,-4,8,892,916,1,1,0
15855,15855,15855,12977,f928eaeb-4768-4637-9c9c-1010894af820,1912,1924,852,888,1,1,1
15856,15856,15856,12977,150ec516-2c4b-4bce-bef6-85e5dd5d27e6,1918,1921,772,775,1,1,1
15857,15857,15857,12977,c3a2df1a-4383-4d5f-ac7e-4e3789aa38e6,1874,1943,742,805,1,1,1
15858,15858,15858,12977,89fbb1b1-60e9-40b5-b37b-3c260b40ad01,1905,1908,732,735,1,1,1
15859,15859,15859,12977,b250b4ec-fdde-4e9c-9280-64c7b8705c73,1897,1906,719,731,1,1,1
15860,15860,15860,12977,99b43075-2940-46c9-a048-4bfef044509a,1864,1879,712,724,1,1,1
15861,15861,15861,12977,b6244565-231a-4794-b553-ca16d17444ea,1912,1924,682,712,1,1,1
15862,15862,15862,12977,534cdc1a-4725-46c5-8a8e-a000dee8c252,12,18,643,649,1,1,1
15863,15863,15863,12977,42881bcc-85e6-45d5-952f-a06f4008c056,-3,6,606,624,1,1,0
15864,15864,15864,12977,f0bc25f7-a844-4b03-b1db-51b25d66926c,1900,1930,592,622,1,1,1
15865,15865,15865,12977,26731f8a-7819-40d2-8734-1807f54d6781,-27,54,539,641,1,1,0
15866,15866,15866,12977,26265a65-9e40-40db-8bee-42c19fbf1d54,21,42,568,580,1,1,1
15867,15867,15867,12977,b11183d0-5744-44cf-82ec-3190aef46364,25,28,569,572,1,1,1
15868,15868,15868,12977,b8422b66-35a7-4f6a-bc8a-18907c04b3c6,-2,22,555,582,1,1,0
15869,15869,15869,12977,dbf37120-52ba-4362-bd65-81ba63633ad6,-8,16,466,487,1,1,0
15870,15870,15870,12977,21ff064e-d3fe-439d-9a9b-a85258b3e5aa,30,42,439,445,1,1,1
15871,15871,15871,12977,0c03fe54-14ec-4c47-a7ba-15dc4b4981c6,-4,8,416,440,1,1,0
15872,15872,15872,12977,1a2b8047-3d71-4547-8627-1d6b386022e4,31,37,407,413,1,1,1
15873,15873,15873,12977,2e022b80-bbaf-4404-8c11-3f79563bc6e6,15,21,387,393,1,1,1
15874,15874,15874,12977,66c0ed07-1be6-4411-a419-93bf6cd0aad2,13,34,378,393,1,1,1
15875,15875,15875,12977,66c0ed07-1be6-4411-a419-93bf6cd0aad2,7,49,360,423,1,1,1
15876,15876,15876,12977,66c0ed07-1be6-4411-a419-93bf6cd0aad2,-12,24,369,396,1,1,0
15877,15877,15877,12977,66c0ed07-1be6-4411-a419-93bf6cd0aad2,1909,1912,369,372,1,1,1
15878,15878,15878,12977,66c0ed07-1be6-4411-a419-93bf6cd0aad2,1854,1863,357,372,1,1,1
15879,15879,15879,12977,66c0ed07-1be6-4411-a419-93bf6cd0aad2,1912,1924,354,369,1,1,1
15880,15880,15880,12977,66c0ed07-1be6-4411-a419-93bf6cd0aad2,1894,1903,339,348,1,1,1
15881,15881,15881,12977,66c0ed07-1be6-4411-a419-93bf6cd0aad2,19,37,298,307,1,1,1
15882,15882,15882,12977,66c0ed07-1be6-4411-a419-93bf6cd0aad2,3,33,292,304,1,1,1
15883,15883,15883,12977,66c0ed07-1be6-4411-a419-93bf6cd0aad2,43,49,244,247,1,1,1
15884,15884,15884,12977,66c0ed07-1be6-4411-a419-93bf6cd0aad2,9,42,240,252,1,1,1
15885,15885,15885,12977,66c0ed07-1be6-4411-a419-93bf6cd0aad2,51,57,239,245,1,1,1
15886,15886,15886,12977,66c0ed07-1be6-4411-a419-93bf6cd0aad2,-3,6,124,136,1,1,0
15887,15887,15887,12977,66c0ed07-1be6-4411-a419-93bf6cd0aad2,1912,1915,120,126,1,1,1
15888,15888,15888,12977,7e6ccc8d-cbe4-4514-9eec-1f6d06fd88bd,32,44,107,125,1,1,1
15889,15889,15889,12977,ceccc612-3450-4801-824f-2a8ccfbe0805,1629,1638,23,35,1,1,1
15890,15890,15890,12977,147c50ae-7b3e-4250-a22f-b004152d2661,360,366,23,29,1,1,1
15891,15891,15891,12977,5fdb229b-7992-405d-bdd1-e4319e176cd5,1910,1919,15,27,1,1,1
15892,15892,15892,12977,ec07cfad-c5a7-4ab8-ab1f-052a5f96f0d3,1585,1651,-13,59,1,1,0
15893,15893,15893,12977,2451dce8-3c18-4848-a6a0-4abf0280bee1,1773,1791,-4,8,1,1,0
15894,15894,15894,12977,f1f2c07d-1e68-4a94-89a9-cdb0204e9777,1768,1780,-7,14,1,1,0
15895,15895,15895,12977,2451dce8-3c18-4848-a6a0-4abf0280bee1,1620,1644,-7,14,1,1,0
15896,15896,15896,12977,2451dce8-3c18-4848-a6a0-4abf0280bee1,1603,1624,-5,10,1,1,0
15897,15897,15897,12977,2451dce8-3c18-4848-a6a0-4abf0280bee1,1565,1631,-21,42,1,1,0
15898,15898,15898,12977,2451dce8-3c18-4848-a6a0-4abf0280bee1,954,1002,-6,12,1,1,0
15899,15899,15899,12977,2451dce8-3c18-4848-a6a0-4abf0280bee1,896,908,-7,14,1,1,0
15900,15900,15900,12977,2451dce8-3c18-4848-a6a0-4abf0280bee1,186,195,-3,6,1,1,0
15901,15901,15901,12977,1559142a-8b00-497c-9e62-243feceb6573,-1920,3840,-1080,2160,1,1,1
15902,15902,15902,12979,7f575f5a-d79a-485e-8681-02df8597cbca,1872,1878,1076,1082,1,1,1
15903,15903,15903,12979,5c4aba1c-f225-4da0-b96e-efaa5f7f39ac,934,943,1076,1082,1,1,1
15904,15904,15904,12979,4c9eb4bf-8464-4935-b283-4a677d1547e8,816,822,1076,1082,1,1,1
15905,15905,15905,12979,a3e0b194-540a-47ae-81a0-93dd4af6ef07,1640,1652,1074,1083,1,1,1
15906,15906,15906,12979,4aad80c5-8205-44f7-9e9b-8f8dc17a3b77,1628,1640,1074,1083,1,1,1
15907,15907,15907,12979,d6a2e458-e38f-40ea-849e-075163978632,272,284,1074,1083,1,1,1
15908,15908,15908,12979,81dbc709-2102-45c3-b5d6-020a84be2fd3,1706,1721,1070,1085,1,1,1
15909,15909,15909,12979,62ce48e2-c148-4117-a326-4302c6f9cd7c,112,136,1066,1087,1,1,1
15910,15910,15910,12979,9b83e173-8954-4a05-a497-25b1f5994d7c,67,73,1069,1078,1,1,1
15911,15911,15911,12979,d50d5fb4-e049-457b-8719-1b1f0159ddba,1660,1699,1060,1090,1,1,1
15912,15912,15912,12979,706a8c83-282f-4e9b-9d3c-e5ffec847ccd,682,706,1056,1092,1,1,1
15913,15913,15913,12979,d50d5fb4-e049-457b-8719-1b1f0159ddba,60,72,1059,1077,1,1,1
15914,15914,15914,12979,d50d5fb4-e049-457b-8719-1b1f0159ddba,1604,1634,1048,1096,1,1,1
15915,15915,15915,12979,d50d5fb4-e049-457b-8719-1b1f0159ddba,868,880,1051,1069,1,1,1
15916,15916,15916,12979,d50d5fb4-e049-457b-8719-1b1f0159ddba,26,38,1053,1065,1,1,1
15917,15917,15917,12979,d50d5fb4-e049-457b-8719-1b1f0159ddba,139,151,1046,1055,1,1,1
15918,15918,15918,12979,d50d5fb4-e049-457b-8719-1b1f0159ddba,-28,56,1016,1112,1,1,0
15919,15919,15919,12979,e28b713c-1ca1-4122-bf81-dc8d0123dcf2,14,29,998,1013,1,1,1
15920,15920,15920,12979,2d031063-0e92-4ce2-907d-a55743e30790,1901,1910,930,939,1,1,1
15921,15921,15921,12979,7119c6a4-ab81-414c-b845-dc9bbb3821a9,1890,1935,876,984,1,1,1
15922,15922,15922,12979,e2344ea0-93f1-4e77-af4b-8ef585cd167f,1863,1869,907,913,1,1,1
15923,15923,15923,12979,d93c494f-e226-4da6-bb3a-35d40d0da7bf,-4,8,892,916,1,1,0
15924,15924,15924,12979,a887a2d6-87bb-4456-816a-f56f128a82b4,1918,1921,772,775,1,1,1
15925,15925,15925,12979,31afac7f-7f80-4623-8271-564fce0bd79f,1905,1908,732,735,1,1,1
15926,15926,15926,12979,42248483-1587-48a5-8703-ccebc658dde9,1897,1906,719,731,1,1,1
15927,15927,15927,12979,0e960956-4782-4bee-9f38-39fdd8444582,1912,1924,682,712,1,1,1
15928,15928,15928,12979,0fe4db8c-f91a-4e8b-84c6-ff5b73e96445,12,18,643,649,1,1,1
15929,15929,15929,12979,f85b2f44-4185-43a1-abb8-42ef2a728c86,1904,1928,610,658,1,1,1
15930,15930,15930,12979,fd5129ce-765b-4144-a3e9-32d48b0c7e9d,-3,6,614,641,1,1,0
15931,15931,15931,12979,d642d015-0a8f-4869-a2d4-bd94f734aefe,-3,6,606,624,1,1,0
15932,15932,15932,12979,d642d015-0a8f-4869-a2d4-bd94f734aefe,32,35,572,575,1,1,1
15933,15933,15933,12979,d642d015-0a8f-4869-a2d4-bd94f734aefe,-27,54,538,643,1,1,0
15934,15934,15934,12979,d642d015-0a8f-4869-a2d4-bd94f734aefe,11,41,564,576,1,1,1
15935,15935,15935,12979,d642d015-0a8f-4869-a2d4-bd94f734aefe,-1,20,556,580,1,1,0
15936,15936,15936,12979,d642d015-0a8f-4869-a2d4-bd94f734aefe,-8,16,466,487,1,1,0
15937,15937,15937,12979,e451cb22-878a-4400-b88d-2d20e9b0ab80,31,37,407,413,1,1,1
15938,15938,15938,12979,e451cb22-878a-4400-b88d-2d20e9b0ab80,8,14,381,384,1,1,1
15939,15939,15939,12979,e451cb22-878a-4400-b88d-2d20e9b0ab80,-8,16,362,401,1,1,0
15940,15940,15940,12979,e451cb22-878a-4400-b88d-2d20e9b0ab80,1909,1912,369,372,1,1,1
15941,15941,15941,12979,7a0b3785-6975-4286-8a0b-f3e2b966ee4c,12,24,363,381,1,1,1
15942,15942,15942,12979,a42e41fe-825b-47d4-a495-af8600de462e,0,12,364,379,1,1,1
15943,15943,15943,12979,a42e41fe-825b-47d4-a495-af8600de462e,1912,1924,354,369,1,1,1
15944,15944,15944,12979,a42e41fe-825b-47d4-a495-af8600de462e,1894,1903,339,348,1,1,1
15945,15945,15945,12979,a42e41fe-825b-47d4-a495-af8600de462e,1882,1939,311,365,1,1,1
15946,15946,15946,12979,a42e41fe-825b-47d4-a495-af8600de462e,19,37,298,307,1,1,1
15947,15947,15947,12979,a42e41fe-825b-47d4-a495-af8600de462e,3,33,292,304,1,1,1
15948,15948,15948,12979,8c88cff0-ef8c-4ed7-a164-982916667d7d,31,37,244,259,1,1,1
15949,15949,15949,12979,8c88cff0-ef8c-4ed7-a164-982916667d7d,9,42,240,252,1,1,1
15950,15950,15950,12979,8c88cff0-ef8c-4ed7-a164-982916667d7d,1896,1932,148,220,1,1,1
15951,15951,15951,12979,8c88cff0-ef8c-4ed7-a164-982916667d7d,1912,1915,120,126,1,1,1
15952,15952,15952,12979,8c88cff0-ef8c-4ed7-a164-982916667d7d,1899,1905,85,100,1,1,1
15953,15953,15953,12979,d8e5cc1d-fdfe-4644-ac3a-7c1d01ab5631,1898,1931,72,108,1,1,1
15954,15954,15954,12979,d8e5cc1d-fdfe-4644-ac3a-7c1d01ab5631,360,366,23,29,1,1,1
15955,15955,15955,12979,c7983d6b-6e96-44d3-9831-641f4fabe586,1910,1919,15,27,1,1,1
15956,15956,15956,12979,c7cd3c94-0b06-4632-b7cf-890dc24c73f1,717,735,9,33,1,1,1
15957,15957,15957,12979,49d448d2-ecae-48a5-8ea6-a2ce37c67dd8,1579,1663,-13,59,1,1,0
15958,15958,15958,12979,0bced1a4-a1d7-4038-b81a-9ed2e09e9152,1768,1780,-7,14,1,1,0
15959,15959,15959,12979,a8472d42-c17f-4348-b6cc-e602a9566a09,1620,1644,-7,14,1,1,0
15960,15960,15960,12979,05a6db05-7bcd-4bd3-821a-7ed5592027d6,1603,1624,-5,10,1,1,0
15961,15961,15961,12979,0bced1a4-a1d7-4038-b81a-9ed2e09e9152,1565,1631,-21,42,1,1,0
15962,15962,15962,12979,0bced1a4-a1d7-4038-b81a-9ed2e09e9152,1229,1262,-8,16,1,1,0
15963,15963,15963,12979,0bced1a4-a1d7-4038-b81a-9ed2e09e9152,896,908,-7,14,1,1,0
15964,15964,15964,12979,0bced1a4-a1d7-4038-b81a-9ed2e09e9152,627,663,-8,16,1,1,0
15965,15965,15965,12979,0bced1a4-a1d7-4038-b81a-9ed2e09e9152,187,193,-2,4,1,1,0
15966,15966,15966,12979,c4aaec99-0491-4b07-a9c3-92b0b536ea05,179,185,-2,4,1,1,0
15967,15967,15967,12979,e53738e5-2240-4978-8df0-06b8de930442,-1920,3840,-1080,2160,1,1,1
15968,15968,15968,12980,4788c400-d663-49da-8fd5-39c0658cb9f9,961,964,1078,1081,1,1,1
15969,15969,15969,12980,4895f063-cde4-4af6-9b8e-af767808c29b,935,941,1076,1082,1,1,1
15970,15970,15970,12980,86b499b9-b6c3-4ddb-a67a-0f528b63ea21,1640,1652,1074,1083,1,1,1
15971,15971,15971,12980,ab77423b-5470-4512-a965-f4606a6d3438,272,284,1074,1083,1,1,1
15972,15972,15972,12980,3e004569-c225-43b0-8aae-44ff467d3dae,1864,1888,1072,1084,1,1,1
15973,15973,15973,12980,53f6a599-a6ba-4900-80b3-ceaa10cfa2c3,1706,1721,1070,1085,1,1,1
15974,15974,15974,12980,a3f9fffb-ce88-4a39-b9df-5537d3835dc4,953,965,1070,1082,1,1,1
15975,15975,15975,12980,3eaa60f5-6fdc-42b9-ab9b-ef6121a03f8e,569,572,1073,1076,1,1,1
15976,15976,15976,12980,25126ff2-376a-4db7-af57-ac509b0264fa,660,675,1068,1083,1,1,1
15977,15977,15977,12980,e8c4d36d-0006-44d0-8b35-84559569af6c,112,136,1066,1087,1,1,1
15978,15978,15978,12980,1b154367-9542-435c-986c-520f139b72c2,1660,1699,1060,1090,1,1,1
15979,15979,15979,12980,3eaa60f5-6fdc-42b9-ab9b-ef6121a03f8e,931,964,1059,1086,1,1,1
15980,15980,15980,12980,3eaa60f5-6fdc-42b9-ab9b-ef6121a03f8e,1596,1656,1050,1095,1,1,1
15981,15981,15981,12980,3eaa60f5-6fdc-42b9-ab9b-ef6121a03f8e,60,72,1059,1077,1,1,1
15982,15982,15982,12980,3eaa60f5-6fdc-42b9-ab9b-ef6121a03f8e,1544,1556,1056,1071,1,1,1
15983,15983,15983,12980,8ae22a2f-230f-4a63-ada7-efb7c4eded2b,26,38,1053,1065,1,1,1
15984,15984,15984,12980,6edaf164-11e9-498f-9b00-d40fa8c53a84,139,151,1046,1055,1,1,1
15985,15985,15985,12980,2a01af1a-e02a-4c25-99c4-71a766829e3c,-28,56,1016,1112,1,1,0
15986,15986,15986,12980,77939d54-f969-474f-a72e-1f9f71063f57,96,99,987,993,1,1,1
15987,15987,15987,12980,8bf0655e-6c78-417c-934a-783510234fe5,81,84,979,985,1,1,1
15988,15988,15988,12980,89cacca9-ec07-4c2d-ac59-c5edb4ca7ab0,83,113,972,990,1,1,1
15989,15989,15989,12980,5194f22f-40b5-4b46-9715-23de9534e5c2,63,69,964,970,1,1,1
15990,15990,15990,12980,b49dd88c-b5f8-4fdd-8ba8-4a64ff6eab69,56,104,952,976,1,1,1
15991,15991,15991,12980,5f484ed6-8d5e-4707-a1a1-aae7b12bb5cb,-4,8,892,916,1,1,0
15992,15992,15992,12980,42dab287-2c10-494c-ab95-a86879721654,-20,40,760,850,1,1,0
15993,15993,15993,12980,f4f53037-c1c5-4b5b-b305-b022eda74148,1918,1921,772,775,1,1,1
15994,15994,15994,12980,c6366bfd-e508-4089-929e-5dde140279c6,1891,1909,765,786,1,1,1
15995,15995,15995,12980,e6db9585-3af1-4768-bfa6-9bc0a06b0449,1894,1933,755,779,1,1,1
15996,15996,15996,12980,e6db9585-3af1-4768-bfa6-9bc0a06b0449,1857,1899,709,748,1,1,1
15997,15997,15997,12980,e6db9585-3af1-4768-bfa6-9bc0a06b0449,1912,1924,682,712,1,1,1
15998,15998,15998,12980,e6db9585-3af1-4768-bfa6-9bc0a06b0449,-3,6,614,641,1,1,0
15999,15999,15999,12980,e6db9585-3af1-4768-bfa6-9bc0a06b0449,-3,6,606,624,1,1,0
16000,16000,16000,12980,e6db9585-3af1-4768-bfa6-9bc0a06b0449,32,35,572,575,1,1,1
